order_id,customer_id,order_ts,channel,status,region,payment_method,total_amount
O0001199,C00238,2025-11-08T19:55:00,mobile,completed,华东,bank_transfer,2705.56
O0001200,C00249,2026-03-02T18:10:00,store,completed,华东,card,849.29
O0001201,C00298,2026-02-23T13:27:00,web,shipped,华东,bank_transfer,201.38
O0001202,C00208,2025-10-16T08:40:00,store,completed,西南,card,252.80
O0001203,C00032,2025-08-24T05:43:00,mobile,completed,东北,card,1399.15
O0001204,C00202,2025-12-24T07:23:00,store,processing,东北,card,199.42
O0001205,C00184,2026-05-15T14:29:00,mobile,completed,西南,wallet,1234.60
O0001206,C00169,2026-07-21T21:29:00,mobile,completed,华东,wallet,5716.37
O0001207,C00273,2026-06-29T10:42:00,mobile,completed,华东,card,1156.25
O0001208,C00220,2026-05-29T19:29:00,web,completed,华南,bank_transfer,2512.78
O0001209,C00020,2025-08-22T06:42:00,web,completed,西南,wallet,2758.80
O0001210,C00187,2025-08-25T10:39:00,partner,completed,西南,wallet,348.45
O0001211,C00091,2025-12-22T16:30:00,partner,completed,东北,bank_transfer,3712.05
O0001212,C00086,2026-01-23T01:34:00,partner,completed,西南,bank_transfer,1992.10
O0001213,C00255,2025-10-29T17:30:00,partner,completed,华北,bank_transfer,2156.87
O0001214,C00100,2026-06-02T20:21:00,store,completed,华南,bank_transfer,1568.21
O0001215,C00172,2025-08-30T15:44:00,partner,shipped,西南,card,2165.36
O0001216,C00066,2025-11-08T22:24:00,web,completed,西南,bank_transfer,767.10
O0001217,C00298,2026-05-31T14:16:00,mobile,completed,华东,card,2283.79
O0001218,C00220,2026-01-15T15:36:00,partner,completed,华南,card,4912.08
O0001219,C00250,2025-10-09T07:30:00,partner,completed,东北,card,3514.11
O0001220,C00091,2026-04-16T10:39:00,web,completed,东北,card,5307.68
O0001221,C00081,2026-06-27T01:53:00,mobile,completed,华北,card,2774.54
O0001222,C00188,2026-01-06T20:56:00,store,completed,华东,wallet,2259.59
O0001223,C00224,2026-07-08T04:46:00,partner,completed,华北,card,3322.65
O0001224,C00254,2026-01-15T15:31:00,mobile,completed,华南,bank_transfer,668.79
O0001225,C00160,2025-08-12T22:04:00,web,completed,西南,card,3519.17
O0001226,C00011,2025-09-05T07:45:00,mobile,completed,东北,wallet,860.02
O0001227,C00082,2026-05-07T02:54:00,partner,completed,华东,wallet,1265.02
O0001228,C00102,2026-01-28T00:57:00,mobile,completed,华北,bank_transfer,3001.00
O0001229,C00244,2025-11-15T02:19:00,web,processing,华东,wallet,120.19
O0001230,C00146,2026-02-26T10:11:00,web,completed,华北,bank_transfer,5273.39
O0001231,C00157,2026-02-17T02:04:00,mobile,completed,华东,card,236.92
O0001232,C00033,2025-08-02T19:33:00,web,shipped,华南,wallet,3579.27
O0001233,C00028,2026-05-08T00:24:00,web,shipped,东北,card,3303.63
O0001234,C00110,2025-11-27T09:29:00,mobile,cancelled,东北,bank_transfer,0.00
O0001235,C00199,2026-03-28T09:05:00,partner,completed,华南,card,3380.25
O0001236,C00159,2026-01-29T03:07:00,partner,completed,西南,card,3683.27
O0001237,C00027,2026-07-10T07:28:00,store,completed,华南,wallet,4502.74
O0001238,C00272,2026-05-06T23:36:00,store,completed,西南,bank_transfer,4499.76
O0001239,C00133,2025-08-16T15:55:00,partner,cancelled,华南,bank_transfer,0.00
O0001240,C00059,2025-10-13T01:47:00,mobile,completed,华东,card,3575.51
O0001241,C00191,2026-04-29T19:23:00,mobile,completed,华东,wallet,2327.99
O0001242,C00125,2025-12-07T22:15:00,partner,completed,华北,wallet,5654.77
O0001243,C00102,2025-10-07T00:56:00,web,completed,华北,bank_transfer,992.77
O0001244,C00053,2025-12-11T10:50:00,web,completed,西南,bank_transfer,94.72
O0001245,C00265,2026-01-24T10:16:00,partner,completed,西南,wallet,5304.39
O0001246,C00283,2025-10-30T12:32:00,store,completed,华东,wallet,3297.09
O0001247,C00015,2025-12-22T20:22:00,partner,completed,西南,bank_transfer,3519.16
O0001248,C00297,2026-02-19T21:17:00,web,completed,华东,card,4082.13
O0001249,C00152,2026-03-28T00:49:00,partner,completed,华北,card,1534.85
O0001250,C00227,2025-09-04T09:03:00,partner,completed,西南,bank_transfer,1443.84
O0001251,C00133,2025-11-19T23:07:00,store,completed,华南,wallet,1728.73
O0001252,C00022,2026-02-20T12:16:00,partner,completed,华南,bank_transfer,1576.32
O0001253,C00088,2025-11-03T03:11:00,store,completed,华南,card,3061.01
O0001254,C00047,2025-09-28T11:30:00,web,completed,华南,card,1293.02
O0001255,C00064,2025-08-26T05:01:00,mobile,completed,西南,card,2347.97
O0001256,C00090,2026-04-08T07:27:00,partner,completed,东北,card,5545.61
O0001257,C00096,2026-05-08T15:16:00,partner,completed,西南,wallet,3114.31
O0001258,C00008,2026-04-17T07:10:00,mobile,completed,东北,wallet,2568.35
O0001259,C00240,2026-05-08T10:48:00,partner,completed,华南,card,1711.18
O0001260,C00119,2026-04-13T20:47:00,mobile,completed,华北,bank_transfer,3336.50
O0001261,C00107,2026-05-07T12:10:00,mobile,completed,华北,card,4153.53
O0001262,C00258,2026-03-03T20:12:00,store,processing,华南,wallet,1971.21
O0001263,C00047,2026-01-06T22:29:00,partner,completed,华南,wallet,1240.65
O0001264,C00283,2025-12-21T18:22:00,web,completed,华东,card,2368.18
O0001265,C00262,2025-08-16T15:20:00,partner,completed,华北,bank_transfer,1862.97
O0001266,C00261,2025-09-21T07:10:00,web,processing,华北,bank_transfer,999.21
O0001267,C00143,2025-12-01T20:14:00,mobile,completed,西南,card,1159.91
O0001268,C00014,2025-08-28T16:00:00,store,completed,华东,bank_transfer,3923.79
O0001269,C00003,2026-03-26T21:15:00,partner,completed,东北,card,348.45
O0001270,C00285,2025-10-10T02:04:00,store,completed,西南,wallet,1286.45
O0001271,C00034,2026-03-18T22:27:00,store,completed,华东,bank_transfer,2660.55
O0001272,C00121,2026-05-18T19:25:00,partner,completed,华南,card,3712.92
O0001273,C00180,2026-07-18T03:57:00,partner,completed,东北,wallet,4056.21
O0001274,C00034,2025-08-12T23:17:00,store,completed,华东,bank_transfer,2680.15
O0001275,C00126,2026-06-28T16:55:00,web,completed,西南,bank_transfer,690.12
O0001276,C00042,2025-11-03T18:26:00,web,cancelled,华北,bank_transfer,0.00
O0001277,C00088,2025-11-09T15:16:00,mobile,completed,华南,wallet,4620.26
O0001278,C00218,2025-09-11T07:11:00,store,completed,华北,card,1147.88
O0001279,C00249,2026-04-13T22:08:00,web,completed,华东,card,2810.80
O0001280,C00222,2025-10-18T23:43:00,partner,processing,华北,bank_transfer,3258.16
O0001281,C00123,2026-06-06T21:05:00,web,completed,华东,card,580.18
O0001282,C00132,2026-01-05T10:46:00,web,completed,东北,wallet,4317.09
O0001283,C00298,2026-07-09T14:02:00,store,completed,华东,wallet,188.85
O0001284,C00176,2026-03-29T06:21:00,store,shipped,西南,card,4297.86
O0001285,C00019,2025-08-01T08:27:00,web,completed,华东,card,3683.45
O0001286,C00143,2026-01-14T02:07:00,web,completed,西南,card,2438.55
O0001287,C00024,2026-07-14T18:53:00,web,completed,华北,bank_transfer,1045.88
O0001288,C00265,2025-12-11T02:40:00,partner,completed,西南,wallet,5184.85
O0001289,C00213,2026-02-26T20:41:00,store,completed,华南,wallet,2537.34
O0001290,C00027,2025-08-17T11:42:00,web,completed,华南,card,3228.30
O0001291,C00104,2025-08-10T20:43:00,web,completed,东北,card,1071.61
O0001292,C00290,2025-12-08T05:35:00,web,completed,华北,card,4895.00
O0001293,C00056,2026-03-04T07:53:00,web,completed,东北,wallet,3791.38
O0001294,C00141,2026-02-23T10:35:00,store,completed,西南,wallet,4487.63
O0001295,C00252,2025-12-20T22:30:00,store,completed,华东,wallet,1165.35
O0001296,C00068,2026-04-06T22:32:00,partner,shipped,西南,card,2617.12
O0001297,C00126,2026-02-12T13:00:00,mobile,completed,西南,wallet,2604.29
O0001298,C00022,2026-06-30T02:02:00,store,shipped,华南,wallet,4617.17
O0001299,C00146,2026-07-17T23:38:00,web,completed,华北,wallet,308.14
O0001300,C00135,2025-10-21T13:49:00,mobile,completed,东北,card,2315.83
O0001301,C00137,2025-09-07T14:36:00,store,shipped,华北,card,2701.05
O0001302,C00287,2025-09-15T06:54:00,mobile,completed,华北,wallet,3617.01
O0001303,C00233,2026-03-12T19:57:00,mobile,completed,华东,card,3234.28
O0001304,C00190,2026-03-15T14:44:00,mobile,completed,华南,card,3089.84
O0001305,C00027,2026-02-06T08:00:00,web,cancelled,华南,wallet,0.00
O0001306,C00078,2025-10-23T13:42:00,mobile,completed,东北,bank_transfer,762.29
O0001307,C00214,2026-01-08T18:52:00,mobile,completed,华南,wallet,101.46
O0001308,C00194,2026-06-18T00:46:00,partner,completed,华南,card,4931.84
O0001309,C00191,2026-02-28T15:11:00,mobile,completed,华东,wallet,425.91
O0001310,C00152,2025-12-06T05:22:00,partner,completed,华北,wallet,2197.32
O0001311,C00214,2025-12-05T22:36:00,store,completed,华南,wallet,197.12
O0001312,C00225,2026-06-06T22:04:00,web,completed,华东,wallet,463.82
O0001313,C00010,2026-03-15T07:47:00,partner,completed,华东,bank_transfer,6672.28
O0001314,C00172,2026-07-01T13:28:00,store,completed,西南,bank_transfer,1618.01
O0001315,C00158,2026-07-27T07:15:00,mobile,shipped,华北,wallet,1039.53
O0001316,C00084,2025-08-28T11:25:00,store,processing,华北,card,265.67
O0001317,C00215,2025-10-28T18:44:00,mobile,completed,东北,bank_transfer,94.72
O0001318,C00017,2026-07-04T00:49:00,mobile,completed,东北,wallet,3254.65
O0001319,C00185,2026-07-25T23:08:00,store,completed,西南,bank_transfer,4705.49
O0001320,C00022,2026-06-12T22:54:00,store,cancelled,华南,card,0.00
O0001321,C00016,2026-02-26T05:10:00,store,completed,华北,wallet,3389.13
O0001322,C00140,2025-09-06T00:12:00,partner,completed,东北,card,1247.14
O0001323,C00176,2026-01-07T10:30:00,store,completed,西南,wallet,851.95
O0001324,C00166,2026-05-22T21:39:00,web,processing,东北,bank_transfer,1578.87
O0001325,C00135,2026-06-14T22:21:00,store,completed,东北,wallet,4764.78
O0001326,C00078,2026-03-25T08:44:00,store,completed,东北,wallet,647.95
O0001327,C00176,2026-03-29T10:55:00,web,completed,西南,bank_transfer,830.53
O0001328,C00172,2026-04-18T14:41:00,partner,completed,西南,card,2664.09
O0001329,C00199,2026-02-07T09:32:00,store,processing,华南,wallet,451.37
O0001330,C00025,2025-11-21T10:02:00,web,shipped,华南,wallet,2055.39
O0001331,C00095,2025-12-19T10:14:00,partner,completed,华北,card,7135.48
O0001332,C00130,2026-01-13T16:11:00,partner,completed,华北,wallet,4234.87
O0001333,C00118,2025-08-18T15:38:00,partner,completed,华南,card,4554.94
O0001334,C00138,2026-04-15T13:41:00,partner,completed,东北,card,1155.29
O0001335,C00237,2025-12-14T23:31:00,partner,completed,华北,card,1987.80
O0001336,C00067,2025-10-03T04:53:00,mobile,completed,华北,card,89.74
O0001337,C00103,2026-04-28T21:19:00,partner,completed,东北,wallet,4234.30
O0001338,C00176,2026-01-19T02:25:00,partner,completed,西南,card,2835.30
O0001339,C00016,2026-05-23T04:46:00,web,completed,华北,bank_transfer,1819.03
O0001340,C00054,2026-07-10T14:50:00,mobile,completed,东北,bank_transfer,2575.31
O0001341,C00033,2026-07-31T01:47:00,web,processing,华南,wallet,1336.83
O0001342,C00178,2026-02-05T08:07:00,mobile,completed,华北,card,1027.19
O0001343,C00150,2025-11-04T08:10:00,mobile,completed,西南,card,2976.46
O0001344,C00107,2026-05-28T05:55:00,mobile,completed,华北,card,1585.60
O0001345,C00081,2025-10-30T21:54:00,mobile,cancelled,华北,card,0.00
O0001346,C00032,2026-03-28T00:35:00,mobile,completed,东北,bank_transfer,2286.87
O0001347,C00138,2026-04-09T19:46:00,web,completed,东北,bank_transfer,4667.56
O0001348,C00114,2025-12-30T08:15:00,mobile,completed,华南,bank_transfer,2118.94
O0001349,C00283,2025-10-19T01:30:00,mobile,completed,华东,wallet,3060.39
O0001350,C00282,2025-09-16T08:48:00,partner,processing,华北,card,2820.04
O0001351,C00110,2025-10-16T02:08:00,mobile,completed,东北,bank_transfer,2465.14
O0001352,C00270,2026-07-31T13:16:00,partner,completed,华南,bank_transfer,4306.15
O0001353,C00249,2025-09-21T20:48:00,mobile,completed,华东,bank_transfer,406.40
O0001354,C00183,2025-12-14T13:33:00,web,completed,华南,wallet,3101.64
O0001355,C00192,2025-09-05T19:04:00,web,completed,西南,bank_transfer,2324.65
O0001356,C00129,2025-12-02T05:38:00,partner,completed,华南,bank_transfer,3249.40
O0001357,C00210,2026-01-11T21:32:00,partner,completed,西南,wallet,893.32
O0001358,C00294,2026-07-13T13:20:00,partner,completed,东北,card,2301.71
O0001359,C00050,2025-12-16T02:41:00,store,shipped,华北,bank_transfer,1229.61
O0001360,C00170,2026-03-04T23:50:00,web,processing,华南,bank_transfer,2457.91
O0001361,C00196,2025-08-16T16:59:00,partner,completed,华北,bank_transfer,1286.45
O0001362,C00124,2025-12-31T06:43:00,mobile,processing,东北,wallet,1804.94
O0001363,C00029,2026-01-24T21:17:00,mobile,processing,西南,wallet,3460.32
O0001364,C00286,2026-01-30T01:44:00,web,completed,华南,card,1044.61
O0001365,C00071,2026-07-17T14:26:00,store,completed,东北,card,2078.73
O0001366,C00026,2026-05-10T10:05:00,partner,completed,华东,wallet,5917.52
O0001367,C00066,2025-11-18T06:38:00,web,completed,西南,bank_transfer,1159.91
O0001368,C00113,2025-12-30T12:20:00,web,completed,华北,wallet,3115.22
O0001369,C00161,2026-04-17T10:48:00,mobile,completed,华北,bank_transfer,2014.37
O0001370,C00067,2026-06-02T15:39:00,web,completed,华北,bank_transfer,1651.45
O0001371,C00139,2026-05-23T22:52:00,partner,completed,华北,wallet,4093.07
O0001372,C00192,2026-02-01T09:25:00,web,completed,西南,wallet,1904.47
O0001373,C00138,2026-02-11T12:07:00,mobile,completed,东北,wallet,1138.29
O0001374,C00258,2025-11-24T12:27:00,web,completed,华南,bank_transfer,2909.44
O0001375,C00023,2026-03-02T06:06:00,mobile,completed,华东,wallet,4300.96
O0001376,C00085,2026-04-22T11:49:00,partner,completed,东北,card,1994.75
O0001377,C00208,2025-10-03T07:11:00,mobile,processing,西南,wallet,496.81
O0001378,C00173,2026-01-06T21:00:00,mobile,completed,西南,wallet,2893.91
O0001379,C00172,2026-07-07T00:51:00,partner,completed,西南,bank_transfer,3875.52
O0001380,C00049,2026-07-14T06:35:00,web,completed,华东,card,2267.08
O0001381,C00085,2025-10-26T12:55:00,store,completed,东北,bank_transfer,1368.20
O0001382,C00167,2026-04-22T09:40:00,partner,completed,华北,card,2114.51
O0001383,C00080,2025-09-12T23:13:00,store,completed,华南,wallet,1837.89
O0001384,C00236,2026-05-26T11:35:00,store,completed,华东,card,220.31
O0001385,C00124,2025-10-12T19:20:00,partner,completed,东北,bank_transfer,916.08
O0001386,C00107,2025-10-22T13:01:00,partner,processing,华北,wallet,1540.48
O0001387,C00240,2026-01-21T12:54:00,mobile,completed,华南,wallet,2572.68
O0001388,C00043,2026-02-20T17:42:00,web,completed,东北,wallet,1629.53
O0001389,C00175,2025-11-28T05:24:00,store,completed,西南,card,4189.15
O0001390,C00204,2026-05-29T16:08:00,mobile,completed,华东,wallet,3724.08
O0001391,C00065,2026-04-21T09:44:00,store,completed,西南,bank_transfer,4971.07
O0001392,C00257,2025-11-22T15:59:00,partner,shipped,华东,bank_transfer,845.39
O0001393,C00152,2025-12-31T02:28:00,web,completed,华北,wallet,2353.13
O0001394,C00035,2026-06-30T12:00:00,store,processing,华东,bank_transfer,2270.73
O0001395,C00262,2025-12-28T03:57:00,web,processing,华北,bank_transfer,3233.65
O0001396,C00209,2026-01-08T09:27:00,partner,shipped,华北,bank_transfer,2905.61
O0001397,C00202,2026-05-16T21:17:00,partner,processing,东北,card,606.51
O0001398,C00252,2026-06-28T17:13:00,partner,completed,华东,wallet,4406.93
O0001399,C00264,2026-07-09T11:43:00,web,completed,华南,wallet,1147.88
O0001400,C00141,2026-02-14T02:02:00,mobile,completed,西南,bank_transfer,1579.63
O0001401,C00150,2025-08-09T11:02:00,web,cancelled,西南,card,0.00
O0001402,C00259,2026-06-08T05:25:00,partner,completed,西南,wallet,1114.75
O0001403,C00101,2025-12-20T21:07:00,store,completed,华东,wallet,535.81
O0001404,C00004,2026-02-28T03:38:00,store,cancelled,西南,wallet,0.00
O0001405,C00183,2026-04-16T04:23:00,mobile,completed,华南,card,2104.31
O0001406,C00182,2026-04-14T15:20:00,web,shipped,华北,card,6891.06
O0001407,C00073,2025-11-27T11:40:00,store,processing,华东,wallet,964.31
O0001408,C00119,2025-08-05T22:19:00,store,completed,华北,bank_transfer,985.92
O0001409,C00037,2025-08-16T09:27:00,partner,completed,华东,card,1395.94
O0001410,C00195,2026-06-28T16:26:00,web,completed,东北,wallet,767.10
O0001411,C00264,2025-09-13T14:10:00,partner,completed,华南,card,812.22
O0001412,C00011,2026-06-23T09:35:00,partner,completed,东北,bank_transfer,1717.01
O0001413,C00045,2026-02-18T11:00:00,mobile,completed,华南,bank_transfer,504.77
O0001414,C00206,2025-12-27T00:05:00,partner,completed,西南,bank_transfer,3208.12
O0001415,C00014,2026-05-26T11:07:00,partner,completed,华东,wallet,2696.34
O0001416,C00044,2025-09-16T04:14:00,partner,completed,华东,wallet,1834.52
O0001417,C00022,2026-02-15T08:32:00,web,completed,华南,bank_transfer,568.23
O0001418,C00049,2025-12-01T08:39:00,partner,completed,华东,card,3214.95
O0001419,C00196,2026-03-10T14:51:00,partner,processing,华北,bank_transfer,2101.37
O0001420,C00186,2026-02-12T22:20:00,web,completed,西南,bank_transfer,2524.41
O0001421,C00137,2025-11-12T07:40:00,web,completed,华北,wallet,1743.47
O0001422,C00247,2025-12-07T09:16:00,store,completed,华北,wallet,340.53
O0001423,C00057,2026-04-28T11:06:00,mobile,completed,西南,card,3643.72
O0001424,C00103,2026-04-09T15:46:00,mobile,completed,东北,wallet,4513.33
O0001425,C00279,2026-05-26T13:09:00,web,completed,西南,wallet,2106.12
O0001426,C00038,2025-08-19T17:36:00,store,completed,华南,wallet,2792.10
O0001427,C00160,2026-02-22T21:25:00,web,processing,西南,card,2293.30
O0001428,C00107,2025-11-23T13:09:00,partner,shipped,华北,bank_transfer,2579.63
O0001429,C00113,2025-11-02T17:13:00,store,completed,华北,wallet,2904.60
O0001430,C00238,2026-02-09T04:16:00,partner,completed,华东,wallet,1502.97
O0001431,C00232,2026-01-14T17:49:00,partner,shipped,东北,bank_transfer,2241.63
O0001432,C00012,2025-09-22T19:10:00,store,completed,西南,wallet,3253.98
O0001433,C00170,2026-02-02T00:38:00,partner,completed,华南,bank_transfer,3954.62
O0001434,C00061,2025-11-01T12:41:00,partner,completed,华东,wallet,1130.26
O0001435,C00009,2026-05-21T02:28:00,web,completed,西南,bank_transfer,1241.65
O0001436,C00208,2026-04-18T06:48:00,partner,cancelled,西南,wallet,0.00
O0001437,C00009,2026-01-28T08:04:00,store,completed,西南,card,2276.68
O0001438,C00181,2026-02-02T03:36:00,web,processing,华南,card,2675.99
O0001439,C00128,2025-09-10T22:14:00,web,completed,华北,wallet,3397.73
O0001440,C00067,2025-09-30T13:15:00,web,completed,华北,bank_transfer,2171.53
O0001441,C00275,2025-08-12T00:55:00,mobile,completed,华北,wallet,797.54
O0001442,C00128,2026-05-11T00:17:00,web,completed,华北,wallet,595.34
O0001443,C00057,2025-10-08T03:16:00,mobile,completed,西南,wallet,3767.82
O0001444,C00012,2025-12-09T20:58:00,partner,completed,西南,card,1681.57
O0001445,C00005,2026-05-23T21:02:00,mobile,completed,华南,wallet,2728.25
O0001446,C00189,2025-10-15T15:16:00,mobile,processing,西南,card,3473.70
O0001447,C00196,2025-12-11T13:06:00,partner,completed,华北,card,2655.72
O0001448,C00248,2025-08-19T19:11:00,partner,shipped,华北,card,4202.01
O0001449,C00134,2025-11-01T23:04:00,mobile,completed,华北,wallet,1336.83
O0001450,C00132,2025-11-07T06:03:00,store,completed,东北,wallet,4139.57
O0001451,C00203,2025-12-31T13:11:00,web,completed,华北,wallet,1049.72
O0001452,C00196,2026-06-10T10:34:00,web,completed,华北,wallet,2452.55
O0001453,C00282,2025-08-28T20:33:00,store,completed,华北,wallet,954.62
O0001454,C00157,2025-12-09T22:05:00,store,processing,华东,card,3252.50
O0001455,C00016,2026-05-22T09:04:00,partner,completed,华北,card,747.65
O0001456,C00220,2026-01-06T16:00:00,store,completed,华南,card,2757.37
O0001457,C00077,2026-01-27T21:43:00,web,processing,东北,card,2374.94
O0001458,C00205,2026-04-08T02:04:00,partner,completed,东北,wallet,4174.41
O0001459,C00187,2025-12-18T04:30:00,store,shipped,西南,wallet,231.91
O0001460,C00161,2026-04-28T18:49:00,web,cancelled,华北,wallet,0.00
O0001461,C00022,2026-04-19T00:29:00,store,completed,华南,wallet,928.06
O0001462,C00059,2025-11-30T23:02:00,mobile,completed,华东,wallet,1579.46
O0001463,C00255,2026-03-24T17:35:00,store,completed,华北,wallet,1900.14
O0001464,C00162,2026-02-22T16:30:00,mobile,completed,华北,bank_transfer,987.16
O0001465,C00236,2026-05-24T02:59:00,store,completed,华东,card,2140.56
O0001466,C00189,2026-05-28T01:43:00,mobile,completed,西南,wallet,1084.73
O0001467,C00108,2026-04-07T04:20:00,web,completed,华南,card,451.37
O0001468,C00204,2026-01-04T15:53:00,store,completed,华东,card,4296.29
O0001469,C00059,2026-03-26T01:41:00,mobile,cancelled,华东,card,0.00
O0001470,C00082,2026-02-22T08:53:00,web,shipped,华东,wallet,985.13
O0001471,C00032,2025-11-25T17:22:00,partner,completed,东北,wallet,3034.14
O0001472,C00155,2026-06-11T16:18:00,mobile,completed,华东,card,1915.07
O0001473,C00055,2026-03-31T06:08:00,mobile,completed,东北,wallet,2016.89
O0001474,C00088,2025-09-15T13:29:00,mobile,completed,华南,bank_transfer,3883.03
O0001475,C00003,2026-01-11T12:21:00,store,completed,东北,card,2360.91
O0001476,C00229,2026-02-06T20:06:00,mobile,completed,华南,bank_transfer,5130.16
O0001477,C00022,2026-07-02T13:45:00,partner,completed,华南,card,4430.27
O0001478,C00210,2025-10-15T13:56:00,web,completed,西南,wallet,2963.58
O0001479,C00095,2025-12-22T09:56:00,web,processing,华北,bank_transfer,571.76
O0001480,C00014,2025-12-13T16:55:00,web,processing,华东,bank_transfer,2819.24
O0001481,C00218,2025-08-13T14:48:00,mobile,completed,华北,card,987.16
O0001482,C00031,2026-06-11T16:42:00,web,completed,西南,bank_transfer,2480.41
O0001483,C00145,2026-04-22T01:10:00,store,completed,东北,card,521.54
O0001484,C00048,2025-11-25T19:30:00,web,completed,华南,wallet,903.37
O0001485,C00256,2026-02-09T10:34:00,store,completed,西南,bank_transfer,3357.50
O0001486,C00031,2026-01-01T07:54:00,store,processing,西南,wallet,976.96
O0001487,C00113,2025-11-12T22:57:00,store,completed,华北,wallet,126.86
O0001488,C00255,2025-11-27T21:02:00,partner,completed,华北,bank_transfer,3367.82
O0001489,C00219,2026-03-24T16:18:00,web,cancelled,西南,bank_transfer,0.00
O0001490,C00210,2025-09-09T21:10:00,mobile,completed,西南,card,5235.55
O0001491,C00232,2025-12-14T20:44:00,web,completed,东北,wallet,2538.37
O0001492,C00208,2025-11-23T00:05:00,partner,completed,西南,card,2863.69
O0001493,C00161,2026-02-22T19:04:00,mobile,completed,华北,bank_transfer,1339.16
O0001494,C00213,2026-01-20T18:19:00,web,completed,华南,card,4021.97
O0001495,C00162,2025-08-15T03:00:00,web,completed,华北,wallet,2753.12
O0001496,C00289,2026-05-12T00:25:00,store,cancelled,华北,bank_transfer,0.00
O0001497,C00002,2025-12-25T18:50:00,web,completed,华北,card,2665.52
O0001498,C00267,2026-01-26T07:18:00,web,completed,华北,card,1076.86
O0001499,C00157,2026-03-21T15:31:00,store,completed,华东,bank_transfer,3683.88
O0001500,C00282,2025-11-11T14:50:00,partner,completed,华北,bank_transfer,3423.85
O0001501,C00274,2026-05-31T21:26:00,web,completed,西南,wallet,1336.83
O0001502,C00195,2025-10-20T22:34:00,store,completed,东北,wallet,855.58
O0001503,C00252,2026-02-26T01:51:00,web,completed,华东,bank_transfer,6927.96
O0001504,C00045,2026-01-15T13:40:00,partner,completed,华南,wallet,1133.54
O0001505,C00081,2025-11-16T23:09:00,mobile,cancelled,华北,card,0.00
O0001506,C00228,2026-04-21T03:08:00,web,completed,华东,card,1179.24
O0001507,C00100,2026-06-01T03:33:00,mobile,completed,华南,bank_transfer,1331.06
O0001508,C00218,2026-03-22T05:30:00,partner,cancelled,华北,wallet,0.00
O0001509,C00254,2025-10-29T06:28:00,mobile,completed,华南,bank_transfer,3807.93
O0001510,C00177,2026-05-15T09:21:00,mobile,completed,华南,bank_transfer,1551.17
O0001511,C00156,2025-09-25T05:15:00,mobile,completed,华东,card,5192.06
O0001512,C00167,2025-11-03T18:56:00,partner,completed,华北,bank_transfer,1761.09
O0001513,C00111,2025-09-25T23:56:00,web,completed,东北,card,2539.54
O0001514,C00145,2025-12-07T11:30:00,store,completed,东北,wallet,1717.01
O0001515,C00141,2026-03-21T10:26:00,mobile,completed,西南,bank_transfer,2957.48
O0001516,C00174,2026-01-31T06:37:00,mobile,completed,华北,bank_transfer,571.76
O0001517,C00014,2026-03-03T13:17:00,mobile,completed,华东,bank_transfer,1678.35
O0001518,C00295,2025-09-18T14:33:00,partner,completed,华南,card,6198.82
O0001519,C00068,2026-04-09T20:14:00,partner,completed,西南,wallet,1196.28
O0001520,C00117,2026-07-02T07:14:00,store,processing,华东,card,574.59
O0001521,C00280,2025-11-20T12:47:00,partner,cancelled,华东,wallet,0.00
O0001522,C00252,2025-09-11T10:46:00,store,completed,华东,wallet,363.58
O0001523,C00018,2026-01-03T23:31:00,partner,completed,华东,wallet,99.71
O0001524,C00100,2026-07-27T15:27:00,partner,completed,华南,wallet,1373.90
O0001525,C00030,2025-08-04T01:11:00,web,completed,东北,wallet,3220.56
O0001526,C00100,2026-03-01T02:09:00,web,completed,华南,bank_transfer,4985.36
O0001527,C00233,2025-08-07T05:23:00,web,completed,华东,bank_transfer,1323.40
O0001528,C00266,2025-09-01T19:05:00,store,processing,华北,card,1385.54
O0001529,C00240,2025-09-15T07:07:00,store,completed,华南,bank_transfer,1651.10
O0001530,C00053,2026-02-07T08:06:00,store,completed,西南,card,1159.42
O0001531,C00221,2025-11-07T15:05:00,partner,completed,华东,bank_transfer,226.19
O0001532,C00160,2025-10-31T03:41:00,partner,completed,西南,wallet,4082.67
O0001533,C00179,2025-10-17T03:10:00,partner,shipped,西南,card,1984.76
O0001534,C00288,2025-11-22T14:47:00,partner,completed,华北,card,5885.46
O0001535,C00143,2025-12-05T08:31:00,mobile,cancelled,西南,card,0.00
O0001536,C00018,2025-12-06T14:55:00,store,completed,华东,bank_transfer,2184.28
O0001537,C00039,2026-03-25T06:33:00,partner,completed,东北,bank_transfer,2851.78
O0001538,C00114,2026-05-11T00:08:00,partner,completed,华南,card,2955.84
O0001539,C00269,2026-04-25T05:59:00,web,completed,东北,card,3363.88
O0001540,C00128,2025-09-26T08:28:00,mobile,processing,华北,bank_transfer,1916.55
O0001541,C00133,2026-07-14T10:49:00,mobile,completed,华南,bank_transfer,2553.72
O0001542,C00082,2025-10-19T11:45:00,partner,cancelled,华东,wallet,0.00
O0001543,C00099,2026-05-01T03:59:00,store,completed,西南,card,346.77
O0001544,C00038,2026-01-26T14:46:00,web,completed,华南,wallet,1895.37
O0001545,C00269,2026-02-06T11:03:00,partner,completed,东北,card,496.81
O0001546,C00039,2025-12-30T13:17:00,store,completed,东北,wallet,492.57
O0001547,C00281,2025-08-23T17:39:00,mobile,shipped,西南,bank_transfer,1007.66
O0001548,C00080,2026-04-07T13:34:00,store,completed,华南,wallet,348.45
