instance_id,observed_ts,cpu_pct,memory_pct,qps,p95_latency_ms,active_connections,lock_waits,error_rate
DB007,2026-08-02T03:00:00,14.55,53.96,558.64,27.46,51,2,0.01535
DB007,2026-08-02T03:15:00,13.43,62.98,539.32,18.97,53,0,0.01431
DB007,2026-08-02T03:30:00,14.77,64.03,512.31,30.95,60,0,0.01420
DB007,2026-08-02T03:45:00,15.06,51.01,540.35,33.46,29,0,0.00250
DB007,2026-08-02T04:00:00,18.58,57.70,441.58,12.36,26,1,0.00415
DB007,2026-08-02T04:15:00,23.37,67.76,439.92,9.96,66,0,0.00287
DB007,2026-08-02T04:30:00,14.68,52.59,566.48,32.93,25,2,0.01742
DB007,2026-08-02T04:45:00,23.04,47.21,462.37,8.59,37,1,0.01647
DB007,2026-08-02T05:00:00,12.48,44.84,429.91,9.48,88,0,0.01562
DB007,2026-08-02T05:15:00,14.89,63.88,558.04,19.08,69,3,0.00087
DB007,2026-08-02T05:30:00,11.40,58.00,428.89,26.97,74,2,0.00095
DB007,2026-08-02T05:45:00,21.82,45.55,456.17,16.95,26,0,0.01341
DB007,2026-08-02T06:00:00,17.30,53.12,582.26,23.02,85,1,0.01069
DB007,2026-08-02T06:15:00,21.54,48.52,565.22,16.69,21,0,0.00389
DB007,2026-08-02T06:30:00,14.15,52.69,463.34,11.46,18,1,0.00590
DB007,2026-08-02T06:45:00,17.79,51.91,592.04,20.12,81,2,0.00965
DB007,2026-08-02T07:00:00,18.61,61.14,562.68,11.95,27,2,0.00092
DB007,2026-08-02T07:15:00,16.61,44.93,533.92,31.10,46,2,0.01770
DB007,2026-08-02T07:30:00,15.00,49.45,460.66,7.68,64,1,0.01155
DB007,2026-08-02T07:45:00,20.67,52.65,566.02,27.98,32,2,0.00875
DB007,2026-08-02T08:00:00,30.96,48.85,972.10,45.99,90,0,0.01578
DB007,2026-08-02T08:15:00,40.52,58.46,913.83,24.78,83,0,0.01167
DB007,2026-08-02T08:30:00,35.99,64.72,1146.65,23.45,22,0,0.01336
DB007,2026-08-02T08:45:00,39.72,47.26,1019.32,48.16,69,0,0.01763
DB007,2026-08-02T09:00:00,35.35,47.84,893.21,44.60,39,0,0.00283
DB007,2026-08-02T09:15:00,35.67,53.84,863.62,12.45,58,3,0.01631
DB007,2026-08-02T09:30:00,36.58,61.79,1112.83,30.04,60,2,0.01237
DB007,2026-08-02T09:45:00,36.34,60.04,1111.22,36.37,66,1,0.00999
DB007,2026-08-02T10:00:00,38.48,48.77,922.34,35.92,55,1,0.01375
DB007,2026-08-02T10:15:00,31.03,46.12,962.28,17.90,29,3,0.00657
DB007,2026-08-02T10:30:00,30.03,51.46,1165.76,25.91,25,1,0.01063
DB007,2026-08-02T10:45:00,37.53,54.88,1051.20,14.69,41,1,0.00113
DB007,2026-08-02T11:00:00,27.60,44.97,1104.12,30.96,35,1,0.01172
DB007,2026-08-02T11:15:00,38.81,58.44,980.99,25.52,84,1,0.00848
DB007,2026-08-02T11:30:00,33.62,52.26,932.00,41.37,24,0,0.01638
DB007,2026-08-02T11:45:00,34.06,52.35,979.92,39.55,70,2,0.00309
DB007,2026-08-02T12:00:00,32.15,52.20,934.16,45.83,70,3,0.01783
DB007,2026-08-02T12:15:00,39.36,50.16,937.90,12.52,50,0,0.01636
DB007,2026-08-02T12:30:00,30.46,53.74,1157.70,29.89,72,0,0.00096
DB007,2026-08-02T12:45:00,28.39,61.10,1075.55,10.21,19,2,0.01607
DB007,2026-08-02T13:00:00,31.65,61.61,1139.11,11.14,75,2,0.00721
DB007,2026-08-02T13:15:00,40.13,63.94,914.85,40.50,37,2,0.00837
DB007,2026-08-02T13:30:00,31.70,45.48,1105.24,42.47,63,0,0.00262
DB007,2026-08-02T13:45:00,35.38,63.26,978.52,41.92,67,3,0.01447
DB007,2026-08-02T14:00:00,30.41,53.76,1064.64,37.92,85,2,0.01130
DB007,2026-08-02T14:15:00,35.26,57.65,931.01,32.76,79,0,0.00678
DB007,2026-08-02T14:30:00,34.50,53.20,884.20,48.20,82,3,0.00304
DB007,2026-08-02T14:45:00,33.58,52.78,1037.28,16.84,73,2,0.01391
DB007,2026-08-02T15:00:00,39.04,44.44,1032.07,25.04,68,1,0.01334
DB007,2026-08-02T15:15:00,32.56,56.15,927.38,47.40,21,0,0.01324
DB007,2026-08-02T15:30:00,38.64,45.41,877.55,43.89,27,0,0.00645
DB007,2026-08-02T15:45:00,28.99,48.59,1167.00,15.08,78,1,0.01785
DB007,2026-08-02T16:00:00,35.99,44.88,1047.35,14.89,83,3,0.00650
DB007,2026-08-02T16:15:00,31.62,46.68,1058.48,10.18,33,0,0.00545
DB007,2026-08-02T16:30:00,35.77,50.75,998.70,42.69,35,3,0.00679
DB007,2026-08-02T16:45:00,27.59,47.53,957.72,19.94,72,2,0.00732
DB007,2026-08-02T17:00:00,35.97,67.44,1032.08,37.25,52,2,0.00603
DB007,2026-08-02T17:15:00,39.21,60.51,1136.89,48.01,50,3,0.00729
DB007,2026-08-02T17:30:00,39.32,65.14,912.11,35.30,59,1,0.01222
DB007,2026-08-02T17:45:00,30.13,65.00,961.68,17.86,56,2,0.01705
DB007,2026-08-02T18:00:00,37.66,60.98,990.50,45.17,38,2,0.00787
DB007,2026-08-02T18:15:00,37.32,64.54,931.45,41.18,40,0,0.00679
DB007,2026-08-02T18:30:00,30.07,44.77,1039.48,31.10,82,1,0.00066
DB007,2026-08-02T18:45:00,38.83,50.65,1093.40,45.60,38,2,0.01249
DB007,2026-08-02T19:00:00,30.73,58.54,985.51,19.65,32,1,0.00513
DB007,2026-08-02T19:15:00,27.99,64.32,1006.32,21.68,45,3,0.00173
DB007,2026-08-02T19:30:00,38.00,56.79,1025.66,33.99,26,1,0.00708
DB007,2026-08-02T19:45:00,38.34,64.93,1105.60,12.46,48,3,0.00673
DB007,2026-08-02T20:00:00,30.73,60.84,867.21,31.86,67,1,0.01687
DB007,2026-08-02T20:15:00,29.41,45.37,941.09,27.90,55,3,0.00926
DB007,2026-08-02T20:30:00,29.29,46.98,1000.35,30.98,19,0,0.00266
DB007,2026-08-02T20:45:00,28.75,54.64,986.12,39.60,54,2,0.00865
DB007,2026-08-02T21:00:00,32.57,63.81,1044.13,19.76,80,3,0.00699
DB007,2026-08-02T21:15:00,32.60,64.31,909.47,35.52,53,2,0.00239
DB007,2026-08-02T21:30:00,38.94,65.76,1025.46,39.12,44,3,0.01170
DB007,2026-08-02T21:45:00,32.72,63.97,898.67,45.97,90,0,0.00070
DB007,2026-08-02T22:00:00,14.80,64.23,474.37,28.36,84,2,0.00165
DB007,2026-08-02T22:15:00,21.56,58.69,492.45,31.12,69,0,0.01463
DB007,2026-08-02T22:30:00,10.91,55.38,591.75,10.81,28,1,0.00177
DB007,2026-08-02T22:45:00,21.63,53.10,509.63,12.23,19,1,0.01707
DB007,2026-08-02T23:00:00,15.49,67.17,426.57,29.34,87,1,0.01489
DB007,2026-08-02T23:15:00,21.31,65.80,543.74,24.76,83,3,0.01555
DB007,2026-08-02T23:30:00,21.03,56.65,425.80,28.22,88,0,0.00670
DB007,2026-08-02T23:45:00,11.57,56.98,451.33,32.68,75,1,0.00787
DB007,2026-08-03T00:00:00,16.24,49.98,563.28,19.69,60,2,0.01622
DB007,2026-08-03T00:15:00,21.05,47.26,538.19,26.30,90,1,0.00181
DB007,2026-08-03T00:30:00,13.42,49.10,486.14,10.47,49,2,0.00752
DB007,2026-08-03T00:45:00,12.15,56.64,516.69,22.72,68,0,0.00047
DB007,2026-08-03T01:00:00,17.70,61.17,528.01,24.99,71,2,0.00878
DB007,2026-08-03T01:15:00,20.31,55.42,439.10,19.45,71,2,0.01161
DB007,2026-08-03T01:30:00,19.66,46.14,561.84,16.80,83,0,0.00273
DB007,2026-08-03T01:45:00,12.46,51.56,560.43,14.32,36,1,0.01100
DB007,2026-08-03T02:00:00,11.61,67.40,543.51,23.26,43,2,0.01145
DB007,2026-08-03T02:15:00,15.24,45.16,581.81,15.91,20,0,0.01067
DB007,2026-08-03T02:30:00,19.42,63.86,520.24,10.32,21,2,0.01415
DB007,2026-08-03T02:45:00,14.73,44.37,527.03,16.00,60,3,0.00854
DB007,2026-08-03T03:00:00,12.33,53.72,574.98,30.75,39,3,0.00646
DB007,2026-08-03T03:15:00,17.27,53.93,564.78,31.04,46,3,0.00385
DB007,2026-08-03T03:30:00,20.01,64.90,451.24,18.38,89,0,0.01144
DB007,2026-08-03T03:45:00,22.27,64.84,491.15,29.79,35,0,0.00926
DB007,2026-08-03T04:00:00,19.46,57.62,507.80,18.29,22,0,0.00955
DB007,2026-08-03T04:15:00,16.17,49.86,599.08,25.45,90,0,0.01715
DB007,2026-08-03T04:30:00,18.59,48.12,428.31,15.06,29,3,0.01666
DB007,2026-08-03T04:45:00,21.49,60.38,541.59,24.61,80,0,0.01734
DB007,2026-08-03T05:00:00,14.18,58.80,571.14,15.74,61,3,0.00988
DB007,2026-08-03T05:15:00,22.19,61.23,538.84,7.68,63,0,0.00686
DB007,2026-08-03T05:30:00,22.49,50.30,514.32,24.51,60,3,0.01510
DB007,2026-08-03T05:45:00,12.67,58.10,549.34,24.30,33,3,0.00283
DB007,2026-08-03T06:00:00,11.74,62.97,584.37,10.08,57,0,0.01719
DB007,2026-08-03T06:15:00,20.02,67.59,459.09,7.40,22,1,0.01476
DB007,2026-08-03T06:30:00,18.24,49.18,479.09,18.21,68,0,0.01500
DB007,2026-08-03T06:45:00,11.42,51.74,451.72,15.05,51,0,0.00718
DB007,2026-08-03T07:00:00,21.16,50.10,473.96,32.56,36,2,0.00550
DB007,2026-08-03T07:15:00,17.94,47.28,457.89,18.76,90,0,0.00384
DB007,2026-08-03T07:30:00,20.80,54.97,473.99,24.79,87,1,0.01351
DB007,2026-08-03T07:45:00,13.20,59.56,499.62,23.75,22,1,0.01768
DB007,2026-08-03T08:00:00,36.33,46.25,1129.75,37.49,63,0,0.01234
DB007,2026-08-03T08:15:00,36.57,53.54,1153.85,34.20,33,1,0.00072
DB007,2026-08-03T08:30:00,34.18,55.12,1017.88,41.37,86,3,0.00976
DB007,2026-08-03T08:45:00,28.94,58.62,973.61,32.16,67,0,0.00856
DB007,2026-08-03T09:00:00,36.96,50.48,1157.88,39.13,43,2,0.01624
DB007,2026-08-03T09:15:00,35.85,61.12,991.50,26.49,21,1,0.01374
DB007,2026-08-03T09:30:00,37.16,55.24,1114.40,40.14,40,2,0.01357
DB007,2026-08-03T09:45:00,36.24,64.64,1158.77,28.85,20,1,0.00641
DB007,2026-08-03T10:00:00,40.57,45.20,1078.40,44.06,53,2,0.00784
DB007,2026-08-03T10:15:00,34.98,50.82,1041.37,15.12,47,1,0.00300
DB007,2026-08-03T10:30:00,37.53,46.30,894.33,39.83,35,0,0.00270
DB007,2026-08-03T10:45:00,31.96,48.19,906.12,42.18,62,3,0.00714
DB007,2026-08-03T11:00:00,38.52,50.45,1067.02,21.21,66,1,0.00032
DB007,2026-08-03T11:15:00,38.41,55.17,1135.77,30.10,80,1,0.01080
DB007,2026-08-03T11:30:00,33.82,55.99,888.13,43.11,65,0,0.01353
DB007,2026-08-03T11:45:00,27.74,55.09,1141.98,43.21,44,1,0.01608
DB007,2026-08-03T12:00:00,32.14,57.34,962.95,39.18,36,3,0.00245
DB007,2026-08-03T12:15:00,34.27,49.59,870.13,14.37,72,2,0.00388
DB007,2026-08-03T12:30:00,32.45,62.81,1109.97,10.76,49,3,0.01044
DB007,2026-08-03T12:45:00,33.76,64.53,1061.90,18.48,61,0,0.00372
DB007,2026-08-03T13:00:00,32.37,62.18,992.51,32.38,48,1,0.00204
DB007,2026-08-03T13:15:00,38.62,63.71,876.71,17.12,82,0,0.01744
DB007,2026-08-03T13:30:00,35.73,50.85,984.32,37.69,58,3,0.01721
DB007,2026-08-03T13:45:00,33.63,57.28,1112.91,37.99,47,2,0.01615
DB007,2026-08-03T14:00:00,34.20,66.12,1028.65,38.32,89,3,0.00154
DB007,2026-08-03T14:15:00,29.06,65.43,1075.84,10.91,20,0,0.01537
DB007,2026-08-03T14:30:00,30.09,58.91,903.83,21.92,49,1,0.00112
DB007,2026-08-03T14:45:00,31.78,65.91,949.10,23.40,48,3,0.01226
DB007,2026-08-03T15:00:00,39.75,67.07,1053.20,44.72,82,0,0.00662
DB007,2026-08-03T15:15:00,28.77,45.51,1053.03,42.51,40,0,0.00919
DB007,2026-08-03T15:30:00,29.88,54.83,1089.01,18.64,68,2,0.00214
DB007,2026-08-03T15:45:00,27.58,47.68,868.45,22.79,57,0,0.00466
DB007,2026-08-03T16:00:00,34.94,62.22,1049.96,16.82,43,0,0.01070
DB007,2026-08-03T16:15:00,30.60,66.01,948.76,44.42,78,1,0.00266
DB007,2026-08-03T16:30:00,28.16,62.05,1020.58,29.63,18,3,0.01701
DB007,2026-08-03T16:45:00,30.90,47.18,884.03,21.69,38,0,0.00069
DB007,2026-08-03T17:00:00,28.95,48.87,1031.73,38.26,72,3,0.01487
DB007,2026-08-03T17:15:00,35.15,67.72,868.75,25.70,84,1,0.01148
DB007,2026-08-03T17:30:00,40.55,66.67,1183.97,16.29,25,2,0.00977
DB007,2026-08-03T17:45:00,36.27,54.49,980.68,16.18,66,0,0.00798
DB007,2026-08-03T18:00:00,27.59,44.02,1041.71,48.26,43,3,0.01237
DB007,2026-08-03T18:15:00,29.93,67.49,1181.95,23.87,40,1,0.00569
DB007,2026-08-03T18:30:00,29.94,46.85,971.93,27.60,61,1,0.01602
DB007,2026-08-03T18:45:00,29.65,56.34,893.38,19.97,30,2,0.00369
DB007,2026-08-03T19:00:00,39.94,65.26,1041.47,48.23,67,3,0.01652
DB007,2026-08-03T19:15:00,28.22,45.90,905.03,45.88,69,3,0.01025
DB007,2026-08-03T19:30:00,27.88,47.67,960.95,41.86,88,3,0.01317
DB007,2026-08-03T19:45:00,35.02,63.50,962.52,34.09,46,2,0.01702
DB007,2026-08-03T20:00:00,37.46,50.49,989.14,34.77,25,2,0.00554
DB007,2026-08-03T20:15:00,28.07,45.62,1094.37,47.99,46,3,0.01409
DB007,2026-08-03T20:30:00,36.33,48.54,1106.65,44.15,76,3,0.01781
DB007,2026-08-03T20:45:00,29.20,58.48,1002.25,35.82,65,3,0.00999
DB007,2026-08-03T21:00:00,40.00,54.04,865.59,13.93,18,3,0.00400
DB007,2026-08-03T21:15:00,32.77,67.73,1036.85,13.09,25,3,0.00473
DB007,2026-08-03T21:30:00,29.09,60.66,1155.47,47.82,18,3,0.00800
DB007,2026-08-03T21:45:00,28.84,64.04,941.95,37.12,25,3,0.00892
DB007,2026-08-03T22:00:00,17.85,53.84,536.34,32.49,67,0,0.00732
DB007,2026-08-03T22:15:00,11.70,60.90,512.58,10.30,45,2,0.00847
DB007,2026-08-03T22:30:00,16.39,52.96,434.22,29.44,29,1,0.01376
DB007,2026-08-03T22:45:00,17.27,62.97,427.63,27.16,70,2,0.00334
DB007,2026-08-03T23:00:00,21.52,57.14,531.92,12.66,72,1,0.01661
DB007,2026-08-03T23:15:00,20.73,47.10,527.91,30.11,23,2,0.00129
DB007,2026-08-03T23:30:00,21.21,46.61,561.20,21.83,51,1,0.00685
DB007,2026-08-03T23:45:00,12.63,61.53,504.23,13.35,46,3,0.01641
DB007,2026-08-04T00:00:00,17.95,58.80,445.56,7.29,38,2,0.00504
DB007,2026-08-04T00:15:00,22.30,61.60,540.88,29.95,65,2,0.00283
DB007,2026-08-04T00:30:00,15.71,48.68,540.32,17.10,36,0,0.00007
DB007,2026-08-04T00:45:00,23.60,56.58,502.09,14.11,54,3,0.00255
DB007,2026-08-04T01:00:00,14.17,54.82,566.13,6.85,64,0,0.00263
DB007,2026-08-04T01:15:00,20.16,47.48,536.57,15.11,43,2,0.00094
DB007,2026-08-04T01:30:00,13.21,49.91,586.28,28.20,43,3,0.00079
DB007,2026-08-04T01:45:00,19.25,58.88,463.94,9.35,40,2,0.01102
DB007,2026-08-04T02:00:00,13.57,47.89,583.84,25.11,51,3,0.00508
DB007,2026-08-04T02:15:00,12.61,47.82,542.97,20.01,56,2,0.01170
DB007,2026-08-04T02:30:00,14.51,53.15,589.36,29.47,52,3,0.01025
DB007,2026-08-04T02:45:00,23.59,48.86,590.99,7.39,76,2,0.00753
DB007,2026-08-04T03:00:00,17.69,51.20,533.11,21.98,28,1,0.00880
DB007,2026-08-04T03:15:00,16.64,59.16,435.08,17.94,44,0,0.01141
DB007,2026-08-04T03:30:00,16.30,60.31,557.92,26.76,57,0,0.00356
DB007,2026-08-04T03:45:00,13.77,52.11,449.56,24.98,33,1,0.01445
DB007,2026-08-04T04:00:00,10.96,58.11,487.79,10.18,77,0,0.01096
DB007,2026-08-04T04:15:00,13.25,48.92,514.27,21.86,39,0,0.00854
DB007,2026-08-04T04:30:00,17.71,53.86,456.84,11.36,72,0,0.01109
DB007,2026-08-04T04:45:00,14.34,49.02,533.53,18.76,46,1,0.00542
DB007,2026-08-04T05:00:00,11.80,48.81,466.18,20.30,68,0,0.00891
DB007,2026-08-04T05:15:00,10.84,47.89,573.87,12.67,57,1,0.00707
DB007,2026-08-04T05:30:00,13.59,45.28,499.66,18.77,68,0,0.00993
DB007,2026-08-04T05:45:00,21.32,44.89,483.61,25.18,64,1,0.00553
DB007,2026-08-04T06:00:00,19.64,44.06,439.62,19.84,54,0,0.00271
DB007,2026-08-04T06:15:00,14.28,51.03,472.01,17.08,83,1,0.00516
DB007,2026-08-04T06:30:00,20.72,51.76,426.59,31.83,78,0,0.01673
DB007,2026-08-04T06:45:00,21.99,50.32,527.60,12.58,90,3,0.01734
DB007,2026-08-04T07:00:00,18.94,62.81,562.20,20.21,70,0,0.01455
DB007,2026-08-04T07:15:00,17.98,62.61,425.62,16.09,64,2,0.01058
DB007,2026-08-04T07:30:00,22.43,61.87,511.54,17.88,78,2,0.01514
DB007,2026-08-04T07:45:00,16.25,57.74,567.03,14.22,88,3,0.01093
DB007,2026-08-04T08:00:00,31.23,47.11,1145.68,39.37,42,3,0.01798
DB007,2026-08-04T08:15:00,28.89,58.80,929.75,39.33,73,3,0.01685
DB007,2026-08-04T08:30:00,27.83,58.32,1075.39,20.98,66,3,0.00103
DB007,2026-08-04T08:45:00,37.76,61.85,1197.22,48.41,66,1,0.00722
DB007,2026-08-04T09:00:00,32.34,47.69,1120.21,46.80,60,2,0.01108
DB007,2026-08-04T09:15:00,38.42,44.92,878.06,11.24,55,3,0.01371
DB007,2026-08-04T09:30:00,30.60,50.41,1049.09,26.21,22,0,0.01257
DB007,2026-08-04T09:45:00,34.00,52.14,1071.28,40.80,86,3,0.01688
DB007,2026-08-04T10:00:00,32.71,50.31,1058.69,45.21,34,2,0.00893
DB007,2026-08-04T10:15:00,35.79,61.36,1193.68,35.85,70,0,0.01616
DB007,2026-08-04T10:30:00,38.57,54.88,1175.33,49.73,66,1,0.01453
DB007,2026-08-04T10:45:00,32.28,48.44,864.48,12.86,45,2,0.00977
DB007,2026-08-04T11:00:00,33.19,65.19,959.79,17.32,40,3,0.01264
DB007,2026-08-04T11:15:00,39.57,60.91,1141.53,44.88,31,2,0.00107
DB007,2026-08-04T11:30:00,29.29,62.08,1020.66,48.38,61,3,0.00970
DB007,2026-08-04T11:45:00,30.63,65.84,980.73,26.15,69,1,0.00825
DB007,2026-08-04T12:00:00,34.37,51.68,937.87,32.41,62,2,0.01488
DB007,2026-08-04T12:15:00,33.08,44.69,1033.36,20.33,48,1,0.01320
DB007,2026-08-04T12:30:00,27.78,66.42,1018.38,39.97,75,3,0.00437
DB007,2026-08-04T12:45:00,32.70,53.53,1018.43,45.55,19,2,0.00903
DB007,2026-08-04T13:00:00,37.74,57.48,1133.90,46.69,85,2,0.00283
DB007,2026-08-04T13:15:00,28.37,58.56,1207.39,40.32,56,0,0.00429
DB007,2026-08-04T13:30:00,30.07,58.63,1171.94,26.46,79,1,0.00944
DB007,2026-08-04T13:45:00,39.78,52.16,904.22,12.74,43,1,0.01528
DB007,2026-08-04T14:00:00,28.81,60.82,885.52,29.30,48,0,0.01105
DB007,2026-08-04T14:15:00,30.86,60.57,927.41,34.80,31,1,0.00283
DB007,2026-08-04T14:30:00,33.28,46.95,1126.64,46.86,34,3,0.00609
DB007,2026-08-04T14:45:00,38.19,67.92,907.07,26.71,18,2,0.00024
DB007,2026-08-04T15:00:00,40.31,54.89,1061.02,20.33,73,2,0.00608
DB007,2026-08-04T15:15:00,40.06,65.32,1145.63,9.85,89,2,0.00214
DB007,2026-08-04T15:30:00,33.81,63.07,905.88,20.04,57,3,0.00530
DB007,2026-08-04T15:45:00,37.68,58.23,1081.51,48.52,26,0,0.01753
DB007,2026-08-04T16:00:00,38.54,48.37,1026.05,10.49,85,2,0.00306
DB007,2026-08-04T16:15:00,32.80,60.03,1175.42,31.44,66,3,0.00746
DB007,2026-08-04T16:30:00,39.48,44.50,866.27,19.89,57,3,0.01307
DB007,2026-08-04T16:45:00,32.56,67.42,1010.08,21.16,81,1,0.00290
DB007,2026-08-04T17:00:00,36.07,67.44,1062.02,34.05,49,2,0.00787
DB007,2026-08-04T17:15:00,28.09,61.78,1124.18,16.78,25,3,0.00117
DB007,2026-08-04T17:30:00,31.55,55.82,932.55,28.71,67,0,0.00156
DB007,2026-08-04T17:45:00,40.12,63.95,1137.29,31.61,90,3,0.01577
DB007,2026-08-04T18:00:00,28.35,66.04,1061.88,31.19,64,0,0.00042
DB007,2026-08-04T18:15:00,37.21,48.99,1128.27,31.87,40,2,0.00068
DB007,2026-08-04T18:30:00,35.78,63.80,1104.87,12.29,30,3,0.00932
DB007,2026-08-04T18:45:00,33.13,51.49,1002.63,43.95,90,0,0.00119
DB007,2026-08-04T19:00:00,36.56,46.98,1137.20,42.02,26,3,0.01194
DB007,2026-08-04T19:15:00,33.38,60.67,1058.26,37.03,39,2,0.01119
DB007,2026-08-04T19:30:00,32.68,58.09,1120.99,16.75,61,2,0.01253
DB007,2026-08-04T19:45:00,38.11,63.51,1114.45,15.01,74,1,0.00547
DB007,2026-08-04T20:00:00,35.70,50.55,981.07,30.52,61,0,0.00045
DB007,2026-08-04T20:15:00,30.77,51.66,1045.20,13.63,24,0,0.01156
DB007,2026-08-04T20:30:00,29.46,60.15,1154.38,28.41,45,2,0.00158
DB007,2026-08-04T20:45:00,38.94,51.92,1021.96,15.76,31,1,0.00318
DB007,2026-08-04T21:00:00,32.09,67.04,966.89,34.47,69,3,0.01187
DB007,2026-08-04T21:15:00,27.87,46.65,1114.96,20.91,72,2,0.00833
DB007,2026-08-04T21:30:00,27.93,44.25,926.11,28.27,40,0,0.00845
DB007,2026-08-04T21:45:00,40.29,55.58,965.03,44.42,85,0,0.00403
DB007,2026-08-04T22:00:00,21.43,53.81,560.98,32.05,61,0,0.00809
DB007,2026-08-04T22:15:00,21.97,51.79,579.50,6.86,43,0,0.01099
DB007,2026-08-04T22:30:00,13.14,62.57,486.81,25.99,55,3,0.00185
DB007,2026-08-04T22:45:00,18.46,50.38,458.01,29.99,35,0,0.00455
DB007,2026-08-04T23:00:00,15.32,50.20,459.36,17.98,63,1,0.00763
DB007,2026-08-04T23:15:00,11.18,47.27,505.05,15.70,70,3,0.01118
DB007,2026-08-04T23:30:00,14.81,57.91,564.63,25.23,39,3,0.00375
DB007,2026-08-04T23:45:00,22.73,56.38,571.31,16.27,84,1,0.00384
DB007,2026-08-05T00:00:00,22.92,63.02,549.24,26.94,40,3,0.00192
DB007,2026-08-05T00:15:00,19.63,64.18,537.69,27.53,72,3,0.01711
DB007,2026-08-05T00:30:00,21.94,53.09,499.75,23.93,24,0,0.00735
DB007,2026-08-05T00:45:00,19.99,65.98,436.96,17.36,88,3,0.01143
DB007,2026-08-05T01:00:00,22.36,51.17,549.16,11.13,81,1,0.00889
DB007,2026-08-05T01:15:00,20.89,51.51,475.15,27.42,49,1,0.01269
DB007,2026-08-05T01:30:00,18.64,67.79,502.47,13.19,64,0,0.01082
DB007,2026-08-05T01:45:00,13.17,48.67,570.95,29.05,57,1,0.01401
DB007,2026-08-05T02:00:00,22.19,48.44,428.02,24.67,18,1,0.01596
DB007,2026-08-05T02:15:00,16.21,61.82,486.64,13.71,48,0,0.01156
DB007,2026-08-05T02:30:00,18.86,57.86,479.99,7.64,39,1,0.00524
DB007,2026-08-05T02:45:00,14.70,62.68,465.93,16.54,64,0,0.01782
DB007,2026-08-05T03:00:00,15.13,57.84,579.61,16.21,36,3,0.00653
DB007,2026-08-05T03:15:00,14.03,57.68,464.67,30.80,30,3,0.00231
DB007,2026-08-05T03:30:00,10.99,50.96,541.12,20.66,26,2,0.00019
DB007,2026-08-05T03:45:00,18.82,57.61,528.69,19.94,87,2,0.00023
DB007,2026-08-05T04:00:00,22.83,49.81,459.75,21.16,29,3,0.00407
DB007,2026-08-05T04:15:00,22.52,46.14,454.66,20.83,67,2,0.00511
DB007,2026-08-05T04:30:00,15.11,58.39,503.46,14.62,70,3,0.00567
DB007,2026-08-05T04:45:00,20.98,64.12,426.44,14.58,78,1,0.00910
DB007,2026-08-05T05:00:00,16.63,48.93,494.12,8.38,80,0,0.00234
DB007,2026-08-05T05:15:00,12.39,67.37,567.17,28.43,66,1,0.01022
DB007,2026-08-05T05:30:00,22.30,59.04,429.59,25.81,43,0,0.01084
DB007,2026-08-05T05:45:00,14.79,47.88,540.80,24.94,74,3,0.01387
DB007,2026-08-05T06:00:00,21.21,46.25,476.34,29.66,38,0,0.00104
DB007,2026-08-05T06:15:00,18.84,63.74,525.09,6.57,60,0,0.01066
DB007,2026-08-05T06:30:00,21.46,53.47,593.72,25.23,47,0,0.00760
DB007,2026-08-05T06:45:00,14.50,45.60,557.52,15.79,54,3,0.00410
DB007,2026-08-05T07:00:00,12.58,45.95,527.76,22.51,20,1,0.00644
DB007,2026-08-05T07:15:00,16.05,47.20,540.62,9.90,68,2,0.00780
DB007,2026-08-05T07:30:00,17.52,65.91,503.47,17.48,82,1,0.00156
DB007,2026-08-05T07:45:00,13.01,56.14,518.83,28.31,57,0,0.00348
DB007,2026-08-05T08:00:00,34.83,53.57,921.20,16.21,24,0,0.00714
DB007,2026-08-05T08:15:00,34.79,67.53,1125.83,14.55,62,3,0.00417
DB007,2026-08-05T08:30:00,38.19,53.81,879.98,35.57,21,2,0.00897
DB007,2026-08-05T08:45:00,28.47,56.67,920.42,44.07,81,0,0.01212
DB007,2026-08-05T09:00:00,33.05,67.18,1084.50,43.18,54,1,0.01229
DB007,2026-08-05T09:15:00,32.01,61.72,1128.72,16.21,79,0,0.00051
DB007,2026-08-05T09:30:00,28.53,50.33,906.38,18.05,41,3,0.01454
DB007,2026-08-05T09:45:00,29.33,55.96,886.26,20.44,32,2,0.00521
DB007,2026-08-05T10:00:00,28.36,60.76,980.70,36.81,58,0,0.00164
DB007,2026-08-05T10:15:00,35.37,47.30,1108.08,12.02,35,1,0.01718
DB007,2026-08-05T10:30:00,32.23,57.31,1002.04,47.62,27,3,0.01098
DB007,2026-08-05T10:45:00,29.22,65.93,945.46,41.66,45,1,0.01464
DB007,2026-08-05T11:00:00,39.28,51.43,1162.15,40.20,39,1,0.01360
DB007,2026-08-05T11:15:00,32.36,65.97,946.65,21.64,74,1,0.00700
DB007,2026-08-05T11:30:00,28.77,58.51,918.86,11.62,28,2,0.00880
DB007,2026-08-05T11:45:00,36.51,53.66,963.64,21.74,53,3,0.00368
DB007,2026-08-05T12:00:00,28.50,46.58,928.49,32.32,25,2,0.01006
DB007,2026-08-05T12:15:00,32.39,44.80,1165.29,20.43,74,1,0.00296
DB007,2026-08-05T12:30:00,40.37,51.78,1101.61,39.44,58,0,0.01218
DB007,2026-08-05T12:45:00,35.18,62.51,893.28,15.96,64,2,0.01475
DB007,2026-08-05T13:00:00,28.88,63.56,1181.28,19.36,84,1,0.00935
